state,district,cluster_label,total_bio,ratio_5_17,ratio_17_plus,key_insight,recommendation,lat,lng,predicted_load,alert_status,recommendation_engine
Madhya Pradesh,Khandwa,Low Load,5876,0.5609257998638529,0.439074200136147,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.8297,76.3458,6820,Normal,Stable
Madhya Pradesh,Khargone,Medium Load,20118,0.4405010438413361,0.5594989561586639,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,21.8214,75.6178,25023,High Risk,Deploy 25 kits.
Madhya Pradesh,Maihar,Low Load,307,0.1986970684039088,0.8013029315960912,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,24.2693,80.7562,354,Normal,Stable
Madhya Pradesh,Mandla,Low Load,7338,0.433905696375034,0.5660943036249659,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.5982,80.3702,8628,Normal,Stable
Madhya Pradesh,Mandsaur,Medium Load,11868,0.4240815638692282,0.5759184361307719,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,24.0722,75.0689,14112,Normal,Stable
Madhya Pradesh,Mauganj,Low Load,90,0.1777777777777777,0.8222222222222222,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,24.6543,81.8653,102,Normal,Stable
Madhya Pradesh,Morena,Medium Load,20909,0.6655028934908412,0.3344971065091587,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,26.4997,78.006,24578,High Risk,Deploy 24 kits.
Madhya Pradesh,Narmadapuram,Low Load,1059,0.2049102927289896,0.7950897072710104,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.7516,77.7294,1235,Normal,Stable
Madhya Pradesh,Narsimhapur,Low Load,1266,0.2290679304897314,0.7709320695102686,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,23.690759875921596,78.84978526828739,1557,Normal,Stable
Madhya Pradesh,Narsinghpur,Low Load,4813,0.4477456887596094,0.5522543112403906,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.9472,79.197,5097,Normal,Stable
Madhya Pradesh,Neemuch,Low Load,4590,0.5442265795206972,0.4557734204793028,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,24.4756,74.8711,5077,Normal,Stable
Madhya Pradesh,Niwari,Low Load,384,0.484375,0.515625,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,25.3584,78.9782,476,Normal,Stable
Madhya Pradesh,Pandhurna,Low Load,96,0.21875,0.78125,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.5947,78.5309,117,Normal,Stable
Madhya Pradesh,Panna,Medium Load,13495,0.3614672100778066,0.6385327899221934,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,24.7214,80.1895,15399,Normal,Stable
Madhya Pradesh,Raisen,Medium Load,8782,0.3744021862901389,0.6255978137098611,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,23.3303,77.7918,10310,Normal,Stable
Madhya Pradesh,Rajgarh,Medium Load,24097,0.4179773415777897,0.5820226584222102,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,24.0093,76.8833,26638,High Risk,Deploy 26 kits.
Madhya Pradesh,Ratlam,Medium Load,10621,0.4702946991808681,0.5297053008191319,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,23.3315,75.0367,11551,Normal,Stable
Madhya Pradesh,Rewa,Medium Load,24053,0.5440069845757286,0.4559930154242714,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,24.5362,81.3037,27486,High Risk,Deploy 27 kits.
Madhya Pradesh,Sagar,Medium Load,23836,0.4565363315992616,0.5434636684007383,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,23.8388,78.7378,26712,High Risk,Deploy 26 kits.
Madhya Pradesh,Satna,Medium Load,18433,0.3885422882873108,0.6114577117126891,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,24.6005,80.8322,21506,High Risk,Deploy 21 kits.
Madhya Pradesh,Sehore,Medium Load,13007,0.3412008918274775,0.6587991081725225,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,23.2032,77.0844,13859,Normal,Stable
Madhya Pradesh,Seoni,Medium Load,11414,0.5003504468196951,0.4996495531803049,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,22.0869,79.5435,14209,Normal,Stable
Madhya Pradesh,Shahdol,Medium Load,11110,0.2864086408640864,0.7135913591359135,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,23.2926,81.3533,13856,Normal,Stable
Madhya Pradesh,Shajapur,Medium Load,16190,0.4858554663372452,0.5141445336627548,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,23.4312,76.2773,19260,High Risk,Deploy 19 kits.
Madhya Pradesh,Sheopur,Low Load,6860,0.4435860058309038,0.5564139941690962,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,25.6669,76.6976,7938,Normal,Stable
Madhya Pradesh,Shivpuri,Medium Load,16736,0.5752270554493308,0.4247729445506692,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,25.4358,77.6662,18608,High Risk,Deploy 18 kits.
Madhya Pradesh,Sidhi,Medium Load,20308,0.6340358479416979,0.3659641520583021,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,24.4029,81.879,24628,High Risk,Deploy 24 kits.
Madhya Pradesh,Singrauli,Medium Load,15325,0.5892332789559543,0.4107667210440456,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,24.1992,82.6645,18189,High Risk,Deploy 18 kits.
Madhya Pradesh,Tikamgarh,Medium Load,22414,0.4135361827429285,0.5864638172570714,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,24.745,78.8336,24263,High Risk,Deploy 24 kits.
Madhya Pradesh,Ujjain,Medium Load,12348,0.45229996760609,0.54770003239391,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,23.1765,75.7811,15215,Normal,Stable
Madhya Pradesh,Umaria,Low Load,4596,0.3057006092254134,0.6942993907745866,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,23.5268,80.8256,5581,Normal,Stable
Madhya Pradesh,Vidisha,Medium Load,11113,0.4659407900656888,0.5340592099343112,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,23.5251,77.8081,13779,Normal,Stable
Madhya Pradesh,West Nimar,Low Load,1225,0.2726530612244898,0.7273469387755102,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,23.191145820726973,78.85930941077757,1464,Normal,Stable
Maharashtra,Ahilyanagar,Low Load,15,0.0,1.0,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,20.249466608752357,75.5722992196258,17,Normal,Stable
Maharashtra,Ahmadnagar,High Load,31092,0.2696513572623182,0.7303486427376817,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.","High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",19.806179034193896,75.85206786735472,35247,High Risk,Deploy 35 kits.
Maharashtra,Ahmed Nagar,Medium Load,573,0.1605584642233856,0.8394415357766143,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,19.92443100029806,76.16579201311511,708,Normal,Stable
Maharashtra,Akola,Medium Load,25638,0.2263827131601529,0.7736172868398471,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,19.45386980782832,75.4285931988178,31360,High Risk,Deploy 31 kits.
Maharashtra,Amravati,High Load,40314,0.2347571563228655,0.7652428436771345,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.","High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",19.720019760548404,75.5083053126193,42694,High Risk,Deploy 42 kits.
Maharashtra,Aurangabad,High Load,33440,0.3530801435406698,0.6469198564593301,Balanced biometric usage across age groups.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",20.011907277983628,75.53717047303313,35288,High Risk,Deploy 35 kits.
Maharashtra,Beed,Medium Load,24462,0.3339465293107677,0.6660534706892323,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,20.231560530327325,75.99754618040353,27526,High Risk,Deploy 27 kits.
Maharashtra,Bhandara,Medium Load,11288,0.2243090007087172,0.7756909992912828,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,19.819159074867272,75.77452642536818,13682,Normal,Stable
Maharashtra,Bid,Low Load,1367,0.0329188002926115,0.9670811997073884,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,19.293470237377626,75.3252181082211,1705,Normal,Stable
Maharashtra,Buldana,Low Load,4244,0.045947219604147,0.954052780395853,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,19.348508508842816,76.07454829767038,4583,Normal,Stable
Maharashtra,Buldhana,Medium Load,20154,0.3362111739605041,0.6637888260394958,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,19.31534630757174,75.3333141239562,23556,High Risk,Deploy 23 kits.
Maharashtra,Chandrapur,Medium Load,24580,0.2967453213995118,0.7032546786004882,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,19.977253250231893,76.02664913907175,27681,High Risk,Deploy 27 kits.
Maharashtra,Chatrapati Sambhaji Nagar,Low Load,288,0.1423611111111111,0.8576388888888888,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,20.062254232765135,75.3781977061879,358,Normal,Stable
Maharashtra,Chhatrapati Sambhajinagar,Low Load,826,0.1731234866828087,0.8268765133171913,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,19.362650878628845,75.28444571429407,1006,Normal,Stable
Maharashtra,Dharashiv,Low Load,70,0.1857142857142857,0.8142857142857143,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.5971,75.3043,85,Normal,Stable
Maharashtra,Dhule,Medium Load,19283,0.269667582844993,0.730332417155007,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,19.274105206640236,75.41997838755371,22054,High Risk,Deploy 22 kits.
Maharashtra,Gadchiroli,Medium Load,12594,0.211608702556773,0.7883912974432269,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,19.826596740124806,75.89061003734801,14268,Normal,Stable
Maharashtra,Gondia,Low Load,14,0.0,1.0,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,20.01787356551077,75.35740217009895,15,Normal,Stable
Maharashtra,Gondiya,Medium Load,11369,0.3592224470050136,0.6407775529949864,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,19.770803211411376,75.27398265899852,12065,Normal,Stable
Maharashtra,Gondiya *,Low Load,18,0.0,1.0,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,20.020582483680126,75.27620777127521,22,Normal,Stable
Maharashtra,Hingoli,Low Load,8172,0.2736172295643661,0.7263827704356338,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,19.539638003946052,75.8925635592811,9909,Normal,Stable
Maharashtra,Hingoli *,Low Load,4,0.0,1.0,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,19.480656917203422,75.97829159654957,4,Normal,Stable
Maharashtra,Jalgaon,High Load,40625,0.2734523076923077,0.7265476923076923,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.","High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",19.829190701820963,76.16433051124987,50753,High Risk,Deploy 50 kits.
Maharashtra,Jalna,Medium Load,16905,0.3220349009168884,0.6779650990831115,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,19.402259842127307,75.42609342233006,19628,High Risk,Deploy 19 kits.
Maharashtra,Kolhapur,High Load,27719,0.3465132219777048,0.6534867780222952,Balanced biometric usage across age groups.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",20.063595863461458,76.039875048572,33368,High Risk,Deploy 33 kits.
Maharashtra,Latur,Medium Load,28949,0.3302704756640989,0.669729524335901,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,19.408767096517995,75.94981617042146,35866,High Risk,Deploy 35 kits.
Maharashtra,Mumbai,High Load,39213,0.1954198862622089,0.804580113737791,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.","High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",19.076,72.8777,47837,High Risk,Deploy 47 kits.
Maharashtra,Mumbai City,Medium Load,4459,0.434850863422292,0.565149136577708,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,19.076,72.8777,4902,Normal,Stable
Maharashtra,Mumbai Suburban,Medium Load,16821,0.4368349087450211,0.5631650912549789,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,19.076,72.8777,19177,High Risk,Deploy 19 kits.
Maharashtra,Mumbai( Sub Urban ),Medium Load,292,0.1267123287671233,0.8732876712328768,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,19.076,72.8777,314,Normal,Stable
Maharashtra,Nagpur,High Load,41760,0.2756944444444444,0.7243055555555555,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.","High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",21.1458,79.0882,51816,High Risk,Deploy 51 kits.
Maharashtra,Nanded,High Load,38713,0.3821455325084597,0.6178544674915403,Balanced biometric usage across age groups.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",20.08738742491306,75.73212083159602,45342,High Risk,Deploy 45 kits.
Maharashtra,Nandurbar,Medium Load,17441,0.2982053781319878,0.7017946218680121,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,19.33771295008643,75.32934166382273,19110,High Risk,Deploy 19 kits.
Maharashtra,Nandurbar *,Low Load,25,0.04,0.96,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,19.342151939721184,76.0061101100943,29,Normal,Stable
Maharashtra,Nashik,High Load,62951,0.3070959952979301,0.6929040047020698,Balanced biometric usage across age groups.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",19.587714511111713,75.41294691863197,73880,High Risk,Deploy 73 kits.
Maharashtra,Osmanabad,Medium Load,18016,0.4068605683836589,0.5931394316163411,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,19.28869457079091,75.67570930890432,20207,High Risk,Deploy 20 kits.
Maharashtra,Palghar,Medium Load,14918,0.4886043705590562,0.5113956294409439,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,19.45360556689173,76.12089598919967,16002,Normal,Stable
Maharashtra,Parbhani,Medium Load,20857,0.4724552907896629,0.527544709210337,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,19.79804515844477,75.21324014818916,24701,High Risk,Deploy 24 kits.
Maharashtra,Pune,High Load,66320,0.3564234016887816,0.6435765983112184,Balanced biometric usage across age groups.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",18.5204,73.8567,76537,High Risk,Deploy 76 kits.
Maharashtra,Raigad,Medium Load,1914,0.199582027168234,0.800417972831766,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,19.99463721384455,76.14994586902813,2305,Normal,Stable
Maharashtra,Raigarh,Medium Load,15514,0.4120149542348846,0.5879850457651153,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,19.965046423977242,76.20764360953608,17903,High Risk,Deploy 17 kits.
Maharashtra,Raigarh(Mh),Low Load,27,0.037037037037037,0.9629629629629628,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,19.41206534902134,75.60960871149798,32,Normal,Stable
Maharashtra,Ratnagiri,Medium Load,12573,0.2660462896683369,0.7339537103316631,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,20.23875674496152,75.68970173409741,14589,Normal,Stable
Maharashtra,Sangli,High Load,26313,0.3570858511002166,0.6429141488997834,Balanced biometric usage across age groups.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",19.70530096002459,75.73991823984633,30580,High Risk,Deploy 30 kits.
Maharashtra,Satara,High Load,22415,0.3658264554985501,0.6341735445014499,Balanced biometric usage across age groups.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",19.46924144863122,75.40069089257854,27465,High Risk,Deploy 27 kits.
Maharashtra,Sindhudurg,Medium Load,5762,0.3448455397431447,0.6551544602568553,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,19.768040749777594,75.50845235667529,6515,Normal,Stable
Maharashtra,Solapur,High Load,35389,0.3752013337477747,0.6247986662522252,Balanced biometric usage across age groups.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",19.538067750013166,75.98314386772343,38106,High Risk,Deploy 38 kits.
Maharashtra,Thane,High Load,53289,0.2503706205783557,0.7496293794216442,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.","High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",19.44905270140786,75.43340842115268,56260,High Risk,Deploy 56 kits.
Maharashtra,Wardha,Medium Load,15059,0.3032737897602762,0.6967262102397237,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,19.786826617829984,75.8674541528034,18086,High Risk,Deploy 18 kits.
Maharashtra,Washim,Medium Load,14279,0.2852440647104139,0.7147559352895861,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,20.224148365917248,75.78166739272447,16764,High Risk,Deploy 16 kits.
Maharashtra,Washim *,Low Load,16,0.25,0.75,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,19.58603138892282,75.4718574807395,19,Normal,Stable
Maharashtra,Yavatmal,High Load,38430,0.2656258131667968,0.7343741868332032,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.","High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",19.256734686958595,75.35187158383712,41988,High Risk,Deploy 41 kits.
Manipur,Bishnupur,Low Load,1134,0.4629629629629629,0.5370370370370371,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.76768101501253,78.56077086920854,1221,Normal,Stable
Manipur,Chandel,Low Load,1147,0.2188317349607672,0.7811682650392328,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.753755246515013,78.89681626687421,1207,Normal,Stable
Manipur,Churachandpur,Low Load,1668,0.4790167865707434,0.5209832134292566,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.981865022022504,79.13643284151397,1868,Normal,Stable
Manipur,Imphal East,Low Load,2703,0.3825379208287088,0.6174620791712911,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.658457196588788,78.54229454503836,3157,Normal,Stable
Manipur,Imphal West,Low Load,2260,0.4013274336283186,0.5986725663716814,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.93348279374346,78.54556501993555,2550,Normal,Stable
Manipur,Jiribam,Low Load,294,0.1054421768707483,0.8945578231292517,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.495642742729498,78.73647623367383,334,Normal,Stable
Manipur,Kakching,Low Load,103,0.5728155339805825,0.4271844660194174,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.013758295250124,78.94988051605084,126,Normal,Stable
Manipur,Pherzawl,Low Load,2,1.0,0.0,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.97891048387772,78.96355414712693,2,Normal,Stable
Manipur,Senapati,Low Load,2118,0.3966005665722379,0.603399433427762,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.13135314872252,78.62069327595923,2441,Normal,Stable
Manipur,Tamenglong,Low Load,626,0.3338658146964856,0.6661341853035144,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.4856575990253,79.26266395269782,755,Normal,Stable
Manipur,Thoubal,Low Load,2362,0.4449618966977138,0.5550381033022862,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.975777041991215,78.83412472740638,2667,Normal,Stable
Manipur,Ukhrul,Low Load,1787,0.2249580302182428,0.7750419697817571,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.999705475175958,79.32765254351109,2098,Normal,Stable
Meghalaya,East Garo Hills,Low Load,444,0.1756756756756756,0.8243243243243243,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.000630044603422,78.83172262180706,542,Normal,Stable
Meghalaya,East Jaintia Hills,Low Load,228,0.6008771929824561,0.3991228070175439,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.781083602013766,78.7400131765134,282,Normal,Stable
Meghalaya,East Khasi Hills,Low Load,2882,0.339000693962526,0.6609993060374739,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.51073948342762,79.22315780686517,3110,Normal,Stable
Meghalaya,Eastern West Khasi Hills,Low Load,1,0.0,1.0,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.54025496412209,79.1788667431113,1,Normal,Stable
Meghalaya,Jaintia Hills,Low Load,2,0.0,1.0,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.35008712574751,79.02392746496021,2,Normal,Stable
Meghalaya,North Garo Hills,Low Load,184,0.5,0.5,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.827869699420997,78.92913779934885,202,Normal,Stable
Meghalaya,Ri Bhoi,Low Load,432,0.5,0.5,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.785890077354267,79.00655456933589,493,Normal,Stable
Meghalaya,South Garo Hills,Low Load,231,0.29004329004329,0.70995670995671,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.05573347318285,78.50714054708087,287,Normal,Stable
